semana,pdv,produto,quantidade
3,4729019183624348951,3894706280449257667,37
3,7694303669712579264,8352471677482341950,0
3,906070645731736912,8352471677482341950,73
3,1989499746792480945,6358540306810996363,76
3,6476431587340650306,4040509988492387426,98
3,2938119085319755040,4040509988492387426,96
3,3114076303244676776,4040509988492387426,34
3,3114076303244676776,8352471677482341950,35
3,7580663583511960314,5168467358507505407,35
3,7580663583511960314,8080567452120095383,32
3,5220525028451013901,1201594281387648185,123
3,6205723410736861336,3894706280449257667,13
3,2212298273303379303,4040509988492387426,51
3,2411861496046206712,4040509988492387426,50
3,8406155891265052307,1365593048279029595,23
3,8629696945483737090,6358540306810996363,35
3,7374593611701529027,1201594281387648185,77
3,9163231115567982267,4040509988492387426,98
3,313456764942796370,1860061817666925715,63
3,8024842647464531559,3894706280449257667,106
3,9167915875564003039,3894706280449257667,41
3,1194636340739726889,1657665165780983454,57
3,8996107539832576118,1860061817666925715,40
3,9221357958797317188,8080567452120095383,52
3,1275742731943597399,4040509988492387426,14
3,338592148842312906,1657665165780983454,57
3,6957238410976217625,1201594281387648185,55
3,1779097047309660980,4872583472354874832,100
3,5220525028451013901,1657665165780983454,100
3,3068744056662466131,3894706280449257667,17
3,1709953168291425827,4040509988492387426,27
3,4969519124535475958,4040509988492387426,34
3,6781165720439946401,4040509988492387426,34
3,2788846207558964037,6641579232767647477,72
3,4224829721747489940,4040509988492387426,100
3,6019689849863195847,1929224786919815218,62
3,476245733708172057,8275181357437864705,40
3,8029660250264839750,1860061817666925715,48
3,8852496138877851896,8275181357437864705,80
3,3254330508778517565,4240185897530825786,20
3,2885903432017122279,4040509988492387426,98
3,3204547530602433786,8352471677482341950,20
3,3563746435574440096,1108488949988300760,10
3,5246152014557948204,8352471677482341950,99
3,8343665559185623753,8275181357437864705,26
3,1116765688108556050,1201594281387648185,0
3,3130668981498065153,6641579232767647477,14
3,3870372730817165156,8352471677482341950,48
3,3324333006057930867,4040509988492387426,48
3,208528949793432486,3894706280449257667,38
3,2346366342143484929,5517144173318191727,10
3,2385438664927959808,7288954136225478823,10
3,6825966060938407713,8899583048247637290,25
3,8029660250264839750,7288954136225478823,10
3,7097321920319688313,4040509988492387426,32
3,5551505227605992976,1657665165780983454,85
3,7542707299572856789,8275181357437864705,38
3,8294871217390043140,576514643033029430,63
3,2523929761947991194,4040509988492387426,6
3,5302347557954090124,4040509988492387426,36
3,1501657633898498508,3894706280449257667,47
3,8169110081307365069,4040509988492387426,48
3,3495856463551806590,4040509988492387426,10
3,7798371321515892727,4240185897530825786,48
3,8475667625973238850,4040509988492387426,76
3,8782754052316133836,1657665165780983454,42
3,5186345854775637737,4040509988492387426,0
3,7105331274275400793,6639182541769323770,4
3,9012434844717303746,4240185897530825786,41
3,1027356552181929439,1201594281387648185,46
3,2904283814836480430,4240185897530825786,37
3,4251562542243119319,4240185897530825786,60
3,5420232849866774947,8352471677482341950,0
3,5816341378876527093,4040509988492387426,6
3,7912552351930256958,8352471677482341950,89
3,1811026294663307881,4040509988492387426,34
3,3068744056662466131,8352471677482341950,0
3,5233510753216028788,4040509988492387426,71
3,7233339169744830161,4040509988492387426,87
3,6797187511930088139,3894706280449257667,20
3,6957238410976217625,4240185897530825786,24
3,2359898182378052218,9145542970994664509,65
3,2749663965636886532,429738700876868379,6
3,3948168422672041994,429738700876868379,6
3,8870057469020504357,8275181357437864705,44
3,2006690369977191063,3894706280449257667,42
3,4732166258038471294,4040509988492387426,76
3,8566256497284244608,1860061817666925715,0
3,8707573693390783696,8899583048247637290,19
3,6491855528940268514,4040509988492387426,96
3,8537720792441878474,3620674245436818138,1
3,6205723410736861336,4040509988492387426,14
3,8294871217390043140,4040509988492387426,64
3,4635502639442534535,4040509988492387426,105
3,2958904407065784002,8352471677482341950,34
3,5544154622735077354,867840300045715287,95
3,8281435246471208115,8080567452120095383,47
3,4003964282058636604,4040509988492387426,83
3,5165169440659986961,500478784353013717,20
3,2760018522154709469,3894706280449257667,31
3,4123537788074267666,4040509988492387426,89
3,7389100204865028460,3262679882836704514,94
3,1635200419659620786,3894706280449257667,55
3,2694315579758052826,1860061817666925715,87
3,7364561357028109082,2974409578000144688,19
3,8762168948407201053,576514643033029430,18
3,5608335427666449834,4040509988492387426,22
3,8646258721275401690,1657665165780983454,54
3,2720083523729133444,3894706280449257667,59
3,6090109948690811625,8275181357437864705,49
3,839794474806150536,8275181357437864705,37
3,2752919715342102401,289143327884191523,89
3,5503951921258300105,4040509988492387426,68
3,2284070681700335430,1860061817666925715,78
3,8996107539832576118,4040509988492387426,94
3,2711121035626683885,8275181357437864705,34
3,4541440975356911536,4240185897530825786,77
3,6932721036142284356,4240185897530825786,55
3,746282210001185599,500478784353013717,59
3,2276824394430898319,4040509988492387426,38
3,3870372730817165156,4040509988492387426,39
3,208528949793432486,4040509988492387426,14
3,218456779022599683,4040509988492387426,69
3,3696870407599981630,3894706280449257667,35
3,9134862859817030866,7196360456326107781,44
3,1097355145902830813,3894706280449257667,71
3,8294871217390043140,3894706280449257667,78
3,1194636340739726889,1288112997726060694,8
3,7967818810773194700,3425590649277406409,0
3,2320860250200437518,3894706280449257667,19
3,3254330508778517565,1201594281387648185,39
3,4743958978514550580,4240185897530825786,45
3,7478671919770794303,4240185897530825786,20
3,8819406300700079604,4040509988492387426,28
3,7478671919770794303,6641579232767647477,26
3,7483706642899814239,3965996009832298069,97
3,780286093207984742,2394950933694010774,23
3,1320993462088964047,3894706280449257667,76
3,7894255152223404760,3894706280449257667,13
3,1194636340739726889,4623814317972718932,57
3,4374038751643985193,3965996009832298069,57
3,6434414063399492998,8352471677482341950,0
3,2759224468623266801,4240185897530825786,37
3,544555325463927746,4040509988492387426,20
3,5551505227605992976,4240185897530825786,58
3,5622532448677160941,3894706280449257667,60
3,2929686896786636041,4040509988492387426,6
3,2760496222437994581,289143327884191523,22
3,8956358883453392509,4040509988492387426,14
3,4093752321921385451,8352471677482341950,17
3,5360093778716781699,4040509988492387426,45
3,5543724297181732550,3894706280449257667,60
3,6825966060938407713,8352471677482341950,28
3,3326908659076080264,8899583048247637290,20
3,916729969482946290,1657665165780983454,76
3,1199362321606248094,4040509988492387426,29
3,6434414063399492998,8275181357437864705,75
3,2015648714931843883,8352471677482341950,45
3,2253388937638480168,4240185897530825786,63
3,2487021538158213674,8899583048247637290,6
3,7684547641873015407,1860061817666925715,20
3,4804165151893923520,8275181357437864705,16
3,7811452652145895401,576514643033029430,12
3,1318250317370735217,4040509988492387426,68
3,1796659923284845579,9158358945329890575,73
3,2256637546529260612,289143327884191523,44
3,7689097016729496029,1860061817666925715,62
3,8735826322383199629,7661072747974842513,23
3,2088955910134676070,8080567452120095383,87
3,2480464766685868354,3894706280449257667,113
3,3911587763231013509,8352471677482341950,62
3,4146106700759565239,2974409578000144688,46
3,5841368149310853144,8080567452120095383,96
3,2258893540018308857,2866058112054092230,3
3,4371092998410061383,4040509988492387426,9
3,3646324049905695377,500478784353013717,20
3,6097832617965441733,1860061817666925715,50
3,6445460903785651708,8352471677482341950,9
3,1027356552181929439,4240185897530825786,44
3,5571658043261637873,289143327884191523,29
3,4678738377405217354,3894706280449257667,76
3,5861480568599935479,8275181357437864705,59
3,6836341955733512176,4040509988492387426,53
3,1057223373529991552,8899583048247637290,24
3,8145395112697267349,4040509988492387426,104
3,6639904894460506501,4040509988492387426,9
3,2430132255826117411,8899583048247637290,2
3,2720921832183866690,3894706280449257667,31
3,1217943773325345571,7029448080469668619,72
3,1217943773325345571,8874150768526460161,72
3,7257203588675499507,4040509988492387426,56
3,8782754052316133836,4040509988492387426,0
3,9163231115567982267,2995245061726159069,73
3,2542822639970401384,1657665165780983454,26
3,2764054896418619542,8275181357437864705,37
3,2808348695303068589,2258747115919456585,6
3,7048491042919068521,4040509988492387426,29
3,8449817239840612635,500478784353013717,59
3,6058897180184003028,4040509988492387426,16
3,293390748363019794,500478784353013717,43
3,8952609383990245450,4040509988492387426,11
3,1452084132703368034,1657665165780983454,48
3,3458438066451505983,8899583048247637290,62
3,4906176045522851690,4040509988492387426,26
3,1116765688108556050,6641579232767647477,9
3,3269426642150488720,1860061817666925715,45
3,5588014092818255204,1201594281387648185,41
3,8092108880415600668,3894706280449257667,71
3,3855379009918138509,7852170368684115755,28
3,9038563639418584028,8352471677482341950,14
3,1233307266675979218,8352471677482341950,37
3,4403106074138610792,2974409578000144688,35
3,6265928750337636679,8080567452120095383,56
3,210072725115952331,1860061817666925715,20
3,3462134966385778158,4040509988492387426,51
3,4067606261221511699,4040509988492387426,36
3,4257752692295472362,1201594281387648185,40
3,2013221250438440493,500478784353013717,37
3,4003964282058636604,1860061817666925715,91
3,3646324049905695377,2525510189893188235,29
3,4613207742168502368,3894706280449257667,78
3,5196824847942347435,4040509988492387426,76
3,1303326024850155669,8080567452120095383,35
3,1485435890157027157,4040509988492387426,8
3,3609173843105135562,4040509988492387426,14
3,3871616673302763596,8899583048247637290,14
3,2852034628617093633,7196360456326107781,44
3,4919303698115372961,3894706280449257667,51
3,6201126428010905557,8275181357437864705,47
3,801620057888796206,8275181357437864705,38
3,2469749823255989753,3894706280449257667,51
3,7049672109664750073,8174625658473329985,29
3,8667737257688244200,819652267660746406,53
3,997907800111849739,4500561597898984528,55
3,1565896261089096104,4040509988492387426,28
3,7454376839130253205,1860061817666925715,58
3,338592148842312906,3262679882836704514,57
3,4691562861361793616,4040509988492387426,48
3,6613278134155561718,3894706280449257667,25
3,1233307266675979218,3894706280449257667,26
3,3498870796978043924,3894706280449257667,72
3,4170530923577067951,3894706280449257667,49
3,4559692730614612231,4040509988492387426,16
3,7553301613967641993,4040509988492387426,27
3,8473120385631519777,3894706280449257667,49
3,2817581656304920293,1657665165780983454,7
3,316697853335613747,2974409578000144688,36
3,4034007741949090727,4040509988492387426,13
3,5301733467459291684,8080567452120095383,12
3,6674129910965685357,4040509988492387426,7
3,9001708193410052645,6641579232767647477,25
3,3400927100534163363,4040509988492387426,70
3,8943263231576306163,6641579232767647477,24
3,2938119085319755040,8352471677482341950,45
3,4459902779368286610,4040509988492387426,6
3,7423792273532575047,4040509988492387426,26
3,794821767112175874,4040509988492387426,30
3,8750975512687771079,1860061817666925715,59
3,794821767112175874,8352471677482341950,49
3,2468562643992850536,1201594281387648185,41
3,2760018522154709469,8352471677482341950,19
3,5658815032567467999,8352471677482341950,107
3,8723723113467008071,4040509988492387426,10
3,2945397736590855717,3894706280449257667,66
3,9163231115567982267,8352471677482341950,95
3,8943263231576306163,1860061817666925715,12
3,8977957608966289566,500478784353013717,32
3,9032200449026668016,4040509988492387426,3
3,4635502639442534535,1657665165780983454,53
3,906070645731736912,1860061817666925715,96
3,6445460903785651708,3894706280449257667,20
3,1709953168291425827,3894706280449257667,26
3,3788276038717008921,916393097567777987,58
3,4596400589938852106,8275181357437864705,51
3,5327655802610287100,4040509988492387426,58
3,5963684961610309996,9145542970994664509,35
3,7645889887284064521,500478784353013717,52
3,8169110081307365069,1860061817666925715,27
3,956677197316225603,7852170368684115755,14
3,2468562643992850536,8899583048247637290,10
3,6797187511930088139,289143327884191523,29
3,4286801751765230160,1657665165780983454,38
3,4415433687387481418,1120490062981954254,61
3,4676721270228891418,1657665165780983454,61
3,5250422623887896568,6641579232767647477,25
3,6445460903785651708,4040509988492387426,8
3,4093752321921385451,4040509988492387426,51
3,2782384516410814774,7852170368684115755,14
3,8943263231576306163,1835194265081182189,25
3,2759224468623266801,1201594281387648185,41
3,4605617806800769384,4040509988492387426,27
3,4823777315420746605,3894706280449257667,38
3,8646258721275401690,8352471677482341950,45
3,6857982239582626066,3894706280449257667,42
3,7232914301408434886,8275181357437864705,56
3,2494522405477354268,8275181357437864705,48
3,3319557383110367055,1201594281387648185,60
3,3455493446343946747,8211643118619585816,35
3,4896492275642441587,3425590649277406409,58
3,5208492210525306728,5474460683042756805,60
3,7063715670141657234,262955939549258107,37
3,7768046417722771772,1657665165780983454,19
3,8751719047874739407,3894706280449257667,61
3,4229769437085293863,4040509988492387426,86
3,6812061841125848944,1201594281387648185,20
3,139216559276915056,1201594281387648185,60
3,2938119085319755040,3894706280449257667,88
3,2996423412583906652,8352471677482341950,17
3,3755785999346893831,8275181357437864705,26
3,4729867006589341867,1860061817666925715,10
3,2904283814836480430,6641579232767647477,6
3,5269757182493118473,3965996009832298069,23
3,1837077422762430107,8080567452120095383,32
3,4482116883307673857,4040509988492387426,26
3,8646258721275401690,845701350237922001,6
3,9192144055751951913,4040509988492387426,48
3,2970538398854092260,7852170368684115755,19
3,3739548464654416065,3894706280449257667,52
3,3927765222595427577,4040509988492387426,20
3,6453221549446172241,1201594281387648185,67
3,7608555946617382025,8275181357437864705,48
3,8717803980324139403,8275181357437864705,52
3,6520844300531097865,3894706280449257667,17
3,8930678118909070741,4040509988492387426,58
3,1145994844511865085,1355221146658254593,15
3,3204547530602433786,576514643033029430,38
3,3623727529465779119,500478784353013717,46
3,4304226119364518876,1657665165780983454,64
3,4882947442884300565,1355221146658254593,85
3,6870257219742480346,4040509988492387426,36
3,7200116106667687476,1201594281387648185,79
3,7912552351930256958,4258363668933662624,19
3,8477022261812008893,500478784353013717,83
3,8846165863552099282,6641579232767647477,14
3,2760018522154709469,4040509988492387426,10
3,2938119085319755040,576514643033029430,20
3,7037723815631422527,8080567452120095383,56
3,7834637340449746087,4822827148060047024,61
3,8205714931510262781,5418855670645487653,20
3,6491855528940268514,2097372625156623809,75
3,2996423412583906652,1860061817666925715,39
3,4613207742168502368,1860061817666925715,14
3,533943243066695925,4040509988492387426,49
3,5888847043684977959,4040509988492387426,52
3,7684547641873015407,4040509988492387426,34
3,5011105216929664738,6641579232767647477,17
3,6205723410736861336,8352471677482341950,49
3,6337402841339348330,3894706280449257667,46
3,2760018522154709469,576514643033029430,15
3,3161776390033450886,8352471677482341950,9
3,5226403828926175217,1657665165780983454,58
3,6169353630198925368,3965996009832298069,28
3,2256637546529260612,4040509988492387426,57
3,3696870407599981630,8352471677482341950,69
3,4678738377405217354,1860061817666925715,19
3,6384092036002031684,4623814317972718932,19
3,8846165863552099282,3894706280449257667,39
3,6282183656406975806,6641579232767647477,14
3,1540598699689235854,4040509988492387426,28
3,2295113358818942635,4623814317972718932,57
3,338592148842312906,9158358945329890575,57
3,3754117534411021948,4040509988492387426,39
3,4251562542243119319,3965996009832298069,57
3,6058897180184003028,1860061817666925715,36
3,6311464454162262358,6542133380128408096,49
3,8916067949199760301,8352471677482341950,36
3,2320860250200437518,8352471677482341950,9
3,8343665559185623753,8352471677482341950,17
3,8013388576844383119,4040509988492387426,32
3,8870057469020504357,5418855670645487653,10
3,1340525425503310227,2974409578000144688,56
3,3249457150879372837,9145542970994664509,19
3,4688592854110074025,3894706280449257667,5
3,1292524524061054885,4353552881410365573,22
3,4137024275581964324,4040509988492387426,14
3,7498160905158568375,1860061817666925715,57
3,2929686896786636041,3894706280449257667,25
3,3521213015005837487,4040509988492387426,39
3,4025341753110265301,1860061817666925715,93
3,4304226119364518876,500478784353013717,38
3,804051693189686624,8275181357437864705,42
3,989430645247912212,4040509988492387426,28
3,3462134966385778158,3894706280449257667,25
3,3982753027452416751,8275181357437864705,25
3,39924379976656435,6641579232767647477,9
3,4008792485040487046,1860061817666925715,28
3,6282183656406975806,4040509988492387426,20
3,1320993462088964047,500478784353013717,49
3,3400927100534163363,1860061817666925715,5
3,4415972179184163865,4040509988492387426,52
3,1703234904027428982,3894706280449257667,25
3,3130668981498065153,4240185897530825786,41
3,320309252382737243,4240185897530825786,37
3,4882947442884300565,4697204510956344244,24
3,5420232849866774947,9148621948239764492,36
3,817773516666772467,3894706280449257667,52
3,2866379461020353700,8899583048247637290,10
3,8996107539832576118,8352471677482341950,48
3,3130668981498065153,1201594281387648185,20
3,3484937954314472580,4040509988492387426,14
3,411715466246421056,1657665165780983454,47
3,8262661143692111712,8352471677482341950,25
3,1052746582799504067,4240185897530825786,38
3,7051589925619347861,1657665165780983454,15
3,8605830331633300773,6641579232767647477,12
3,7542707299572856789,1201594281387648185,102
3,8782754052316133836,576514643033029430,12
3,1194636340739726889,8174625658473329985,26
3,1819829277944718477,576514643033029430,19
3,2760018522154709469,1860061817666925715,10
3,2764054896418619542,6641579232767647477,12
3,4003964282058636604,1657665165780983454,12
3,4652855229262517609,7288954136225478823,12
3,5621868658685539120,1860061817666925715,25
3,8812910185714722262,4040509988492387426,38
3,3811670404302829416,4040509988492387426,37
3,5816341378876527093,1860061817666925715,28
3,6812061841125848944,6641579232767647477,14
3,6836341955733512176,3894706280449257667,19
3,7423792273532575047,1860061817666925715,22
3,3821939907103062063,4040509988492387426,14
3,8646258721275401690,3894706280449257667,26
3,5220925095307024437,4040509988492387426,17
3,3359726780040964258,8352471677482341950,43
3,6677627178523387517,1657665165780983454,33
3,8911840341127350369,8352471677482341950,90
3,1448772185104137932,4040509988492387426,102
3,1493244414183181280,4240185897530825786,48
3,5028434904861756785,500478784353013717,28
3,7389100204865028460,4098058333001424920,50
3,8870057469020504357,1201594281387648185,102
3,1619459682248298375,1201594281387648185,38
3,2957707029501802639,1201594281387648185,0
3,4541912085597745288,8899583048247637290,57
3,611363889182467783,4623814317972718932,16
3,6932721036142284356,6641579232767647477,13
3,9167915875564003039,1657665165780983454,95
3,3422009410228487216,9148621948239764492,11
3,6465996985251558590,4040509988492387426,59
3,1398041937564547530,500478784353013717,24
3,149516253712383829,4040509988492387426,20
3,1554241449722638395,8352471677482341950,28
3,1604470660851767741,8352471677482341950,47
3,2769047624841228049,1860061817666925715,46
3,3295647493349874508,8080567452120095383,12
3,338592148842312906,8625590539951587748,17
3,4025341753110265301,4040509988492387426,21
3,5793943818689472002,4040509988492387426,34
3,5884345059547268214,4040509988492387426,39
3,7507925677963248435,4040509988492387426,83
3,7958187340444949850,1436214811640780336,24
3,8322211107317484688,7750675342657152455,66
3,1635200419659620786,8352471677482341950,45
3,8484980400903988433,500478784353013717,37
3,3922714869818518238,4040509988492387426,7
3,4646073438292416240,4240185897530825786,41
3,6933799757763285481,7852170368684115755,10
3,6952882207728590459,8899583048247637290,15
3,7670001217923452582,8352471677482341950,14
3,8846165863552099282,500478784353013717,32
3,1116765688108556050,576514643033029430,12
3,1841433803123296267,7852170368684115755,20
3,3788165798747794145,7196360456326107781,49
3,7694303669712579264,7196360456326107781,49
3,8260295087714776512,6641579232767647477,14
3,1991570509503070331,1657665165780983454,57
3,3462134966385778158,8352471677482341950,11
3,4678738377405217354,4040509988492387426,41
3,5160135875716688597,4040509988492387426,34
3,6224787831074724693,9158358945329890575,23
3,8711872318340092786,4040509988492387426,8
3,2212298273303379303,1860061817666925715,49
3,606715779524125311,4040509988492387426,35
3,6871262185762952316,289143327884191523,25
3,3448702522036571896,289143327884191523,78
3,6613278134155561718,289143327884191523,20
3,8024842647464531559,576514643033029430,52
3,1241371684259065914,4040509988492387426,7
3,1518889904060916051,1860061817666925715,98
3,4823777315420746605,8193331607510333882,10
3,5543724297181732550,1860061817666925715,14
3,5815366861638775363,4040509988492387426,20
3,6798713085169683814,8275181357437864705,31
3,9167915875564003039,1860061817666925715,20
3,6149348140703546695,3262679882836704514,17
3,3706744669661037317,1860061817666925715,19
3,5269449560481181605,8352471677482341950,17
3,845764995507547023,8275181357437864705,57
3,207177751226006775,8275181357437864705,22
3,2138472118451183696,8899583048247637290,22
3,2258893540018308857,5615873819927702017,0
3,6825966060938407713,8275181357437864705,20
3,7507925677963248435,3894706280449257667,33
3,4067606261221511699,500478784353013717,0
3,8013388576844383119,576514643033029430,41
3,1199362321606248094,1860061817666925715,12
3,2393447777004015984,8352471677482341950,28
3,2680672025897234898,1355221146658254593,20
3,3609173843105135562,3894706280449257667,13
3,4228515231667654608,6024294450267683709,23
3,4455974342024084060,576514643033029430,32
3,7844783906025124638,8899583048247637290,19
3,8943263231576306163,4040509988492387426,19
3,2606628443648922300,3819962335632490732,89
3,3247960108363031605,576514643033029430,5
3,6628748337642974290,1355221146658254593,28
3,7811452652145895401,3894706280449257667,13
3,7967818810773194700,4413822679491157923,55
3,1225904178990197216,8275181357437864705,40
3,1709953168291425827,1860061817666925715,20
3,2078174147490973929,4040509988492387426,14
3,2494522405477354268,1394381856358939027,13
3,5450506176072583356,4040509988492387426,12
3,6808153603841842849,500478784353013717,30
3,1139538323933610502,4040509988492387426,14
3,1493244414183181280,8899583048247637290,14
3,2411861496046206712,1860061817666925715,58
3,377521971156919048,500478784353013717,30
3,4262709845140259344,8275181357437864705,56
3,8943263231576306163,3894706280449257667,6
3,9085923777029799500,4040509988492387426,55
3,2837106258883844645,8352471677482341950,56
3,2295113358818942635,1288112997726060694,55
3,3056416703916194990,8275181357437864705,52
3,4680048257876810821,8352471677482341950,19
3,5226403828926175217,576514643033029430,26
3,7535235951675607466,6300982185131431672,12
3,7879167017505156652,3894706280449257667,24
3,3104866891736103822,500478784353013717,6
3,4251562542243119319,1120490062981954254,40
3,5549566748279415296,1657665165780983454,8
3,1254967754125631156,5418855670645487653,39
3,1641434358579930238,3262679882836704514,27
3,4093752321921385451,3894706280449257667,26
3,4415972179184163865,9158358945329890575,16
3,631863293274068292,1029370090212151375,88
3,2015648714931843883,1860061817666925715,14
3,2320860250200437518,4040509988492387426,61
3,3394928246707138873,4040509988492387426,13
3,4944860289835838479,4040509988492387426,8
3,5233510753216028788,1860061817666925715,75
3,8943263231576306163,576514643033029430,19
3,208659243462913912,1657665165780983454,19
3,2769047624841228049,3894706280449257667,10
3,5719498801855546931,3894706280449257667,41
3,6181830888916953162,4240185897530825786,48
3,6808153603841842849,1657665165780983454,28
3,7195906766187577140,3570701191371602425,48
3,7633310319906740152,1029370090212151375,14
3,902726232168157121,4413822679491157923,43
3,2230920480935312210,6641579232767647477,13
3,2468562643992850536,4240185897530825786,47
3,4415433687387481418,8899583048247637290,18
3,9167327556235094748,7852170368684115755,14
3,2730864765516700375,7029448080469668619,52
3,3919849924861076801,8080567452120095383,47
3,4358496217926250439,8080567452120095383,47
3,5064218529786421775,3894706280449257667,21
3,7230603137481735760,8899583048247637290,12
3,8119626843894319954,3894706280449257667,13
3,8300521596900285165,5651843195400159629,12
3,9108360304835614422,8352471677482341950,52
3,1052746582799504067,6641579232767647477,7
3,2426830130918121783,8352471677482341950,21
3,2615389183782675154,4040509988492387426,35
3,5361546832813407232,576514643033029430,20
3,6932721036142284356,3894706280449257667,10
3,8200812271857681753,4040509988492387426,13
3,2760018522154709469,6641579232767647477,14
3,414361946325331314,4040509988492387426,5
3,5011105216929664738,8352471677482341950,36
3,541000079711085607,7196360456326107781,44
3,6291772904293663056,7196360456326107781,44
3,770093071033905553,8899583048247637290,20
3,7827116059914314646,7196360456326107781,44
3,4276730219700358295,7852170368684115755,14
3,4754449945466055428,1155871899594394627,5
3,7005337641327855619,6641579232767647477,12
3,3195891211584087373,4040509988492387426,20
3,3420519152257493252,4040509988492387426,8
3,3855379009918138509,8899583048247637290,15
3,4251562542243119319,1657665165780983454,57
3,4459902779368286610,8352471677482341950,49
3,8819406300700079604,8352471677482341950,25
3,4795466737803575761,8899583048247637290,31
3,5621761294487771160,8275181357437864705,42
3,6406468940538692387,8275181357437864705,37
3,7426937861981866476,500478784353013717,23
3,8802739067796591528,8899583048247637290,12
3,1442854005591270821,8899583048247637290,15
3,4150739851000070452,8275181357437864705,27
3,5324670569163540139,5418855670645487653,20
3,7967818810773194700,6641579232767647477,26
3,8819406300700079604,3894706280449257667,26
3,2158300331904830690,4040509988492387426,20
3,2253388937638480168,8899583048247637290,10
3,338592148842312906,3894706280449257667,32
3,3405729623078073053,6460346985239545790,43
3,4123537788074267666,1860061817666925715,60
3,533943243066695925,8352471677482341950,26
3,6871262185762952316,3965996009832298069,41
3,3927765222595427577,8352471677482341950,6
3,899294502881974083,8275181357437864705,15
3,2480104095415436360,6641579232767647477,13
3,5064218529786421775,576514643033029430,26
3,5233643330596220893,9158358945329890575,11
3,8041122926100934952,1152772499033912340,14
3,839794474806150536,6641579232767647477,23
3,1646850660385910062,4040509988492387426,24
3,181206689974119927,4040509988492387426,17
3,3266508836797762409,1860061817666925715,13
3,3706744669661037317,4040509988492387426,14
3,4613207742168502368,576514643033029430,38
3,2929686896786636041,8352471677482341950,24
3,3138503789686352105,6641579232767647477,9
3,5543724297181732550,8352471677482341950,17
3,6285394768621227845,500478784353013717,20
3,7090727731047632362,2974409578000144688,32
3,7233516210528976925,2394950933694010774,55
3,7700921084349540675,1690125846152117227,23
3,7755754405730896290,9158358945329890575,43
3,7899036535976911447,8352471677482341950,39
3,7971634684697537248,1657665165780983454,54
3,865971234381826925,1355221146658254593,16
3,2013221250438440493,9158358945329890575,14
3,2957707029501802639,8899583048247637290,19
3,4286801751765230160,4623814317972718932,39
3,6526496014586251161,1860061817666925715,15
3,6797187511930088139,1410159637634455529,61
3,7724768451416611133,3894706280449257667,45
3,1057223373529991552,8275181357437864705,84
3,1474309873477514622,8899583048247637290,7
3,1919871826352739660,4040509988492387426,10
3,5269757182493118473,1201594281387648185,28
3,7670001217923452582,576514643033029430,19
3,8450084207996445924,1120490062981954254,31
3,1116765688108556050,1085687032950723886,7
3,5327655802610287100,8352471677482341950,49
3,7337100614809309511,3894706280449257667,5
3,7822406995862216207,7288954136225478823,10
3,8732425569704638802,8352471677482341950,9
3,1608871311083166607,289143327884191523,22
3,2031284975637552054,4040509988492387426,20
3,804051693189686624,8899583048247637290,13
3,1297251086733897492,8352471677482341950,26
3,2430132255826117411,7852170368684115755,13
3,2764054896418619542,3894706280449257667,9
3,7136266356109932480,1657665165780983454,15
3,1094191475886231615,1201594281387648185,44
3,1326754154636276021,1355221146658254593,19
3,1618810898747266867,4040509988492387426,73
3,2063190185278967004,3894706280449257667,12
3,2332542646562297780,8352471677482341950,30
3,3025867614395044464,2804507621844128621,41
3,3266508836797762409,4040509988492387426,62
3,3911587763231013509,1860061817666925715,61
3,5520915051274551300,8899583048247637290,48
3,5995253212883348485,1657665165780983454,23
3,6604195002006334978,8275181357437864705,52
3,6740626854385142937,7871778702535050683,29
3,6797187511930088139,8352471677482341950,24
3,6860158791337248832,8899583048247637290,29
3,7507354139259900311,8352471677482341950,36
3,788250195309740950,4240185897530825786,74
3,8277069645128751773,4040509988492387426,8
3,9001708193410052645,4353552881410365573,20
3,902726232168157121,1201594281387648185,19
3,9213342032131665232,8352471677482341950,13
3,992697244785630098,500478784353013717,46
3,9118551742487348881,8352471677482341950,67
3,1646850660385910062,289143327884191523,26
3,734608163756663054,3262679882836704514,17
3,7434595024819293942,8899583048247637290,14
3,2480464766685868354,576514643033029430,22
3,3622722776723421152,3262679882836704514,31
3,4008792485040487046,8352471677482341950,17
3,4688592854110074025,4040509988492387426,7
3,6271652755954482392,9158358945329890575,26
3,7257203588675499507,1860061817666925715,12
3,7700921084349540675,576514643033029430,52
3,7843266455222899698,1860061817666925715,21
3,8112176764066043656,1120490062981954254,71
3,8229749987863743644,500478784353013717,25
3,8863617809199855777,3894706280449257667,25
3,149516253712383829,8352471677482341950,17
3,6793608735901366646,1860061817666925715,32
3,7345953855619880333,4185167139567650659,9
3,7894255152223404760,8352471677482341950,25
3,2788846207558964037,8899583048247637290,7
3,4304226119364518876,1355221146658254593,15
3,4833464193703256586,3262679882836704514,10
3,4906176045522851690,1860061817666925715,34
3,6625536461243328558,5418855670645487653,16
3,6687748275393958199,1288112997726060694,20
3,7066956068953379436,500478784353013717,70
3,1937825782887902772,4185167139567650659,25
3,2480032851555528940,8899583048247637290,19
3,7633310319906740152,4040509988492387426,41
3,7915962873975917933,4040509988492387426,46
3,2204965430669363375,2974409578000144688,32
3,3051739612471548785,7852170368684115755,15
3,3818680290396843955,867840300045715287,12
3,3903066818989883607,1365593048279029595,57
3,3962013785350725231,2757094072360853650,47
3,4026917615102902698,4353552881410365573,28
